Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
12.8500003814697,90.1999969482422,43.7999992370605,0.897000014781952,50.5999984741211,6070,291.5,106,726,491,1
12.8900003433228,90.1999969482422,43.7999992370605,0.958999991416931,50.2999992370605,6801,316.899993896484,106,727,493,1
12.8599996566772,90.3000030517578,43.7999992370605,0.898000001907349,45.9000015258789,6930,308.100006103516,106,728,494,1
12.9399995803833,90.3000030517578,43.7999992370605,0.931999981403351,44.0999984741211,6893,321.700012207031,106.099998474121,729,496,1
12.7399997711182,90.4000015258789,43.7999992370605,0.938000023365021,44.4000015258789,6802,308.100006103516,106.400001525879,730,496,1
13.0600004196167,90.4000015258789,43.7999992370605,0.970000028610229,44.5999984741211,6440,300.299987792969,106.099998474121,730,498,1
12.9899997711182,90.4000015258789,43.7999992370605,0.99099999666214,47.2999992370605,6129,303.200012207031,106.099998474121,731,501,1
12.9499998092651,90.5,43.7999992370605,0.994000017642975,51.7999992370605,5820,296.299987792969,106,733,504,1
13.0799999237061,90.5,43.7999992370605,1.01600003242493,57,5759,291.5,106,735,506,1
13.1099996566772,90.5,43.7999992370605,1.04700005054474,62.2999992370605,5938,287.600006103516,106,738,510,1
13.1099996566772,90.5,43.7999992370605,1.02999997138977,61.2999992370605,6188,293.399993896484,106,739,513,1
13.1099996566772,90.5999984741211,43.7999992370605,0.973999977111816,60.2999992370605,6283,308.100006103516,106.5,742,513,1
12.8100004196167,90.5999984741211,43.7999992370605,0.941999971866608,59.5999984741211,6345,296.299987792969,106.400001525879,742,516,1
13.0299997329712,90.5999984741211,43.7999992370605,0.976999998092651,64.6999969482422,6186,306.100006103516,106.099998474121,744,520,1
13.1899995803833,90.5999984741211,43.7999992370605,0.991999983787537,69.1999969482422,6057,299.299987792969,106,747,523,1
12.8500003814697,90.6999969482422,43.7999992370605,0.976000010967255,70,5899,295.399993896484,106,749,527,1
13.0799999237061,90.6999969482422,43.7999992370605,0.984000027179718,72,5500,291.5,106,751,531,1
13.0799999237061,90.6999969482422,43.7999992370605,0.986000001430511,75.1999969482422,5358,287.600006103516,106,753,531,1
13.1800003051758,90.6999969482422,43.7999992370605,1,79,4602,262.200012207031,106.5,753,534,1
13.1700000762939,90.6999969482422,43.7999992370605,1.02699995040894,79.0999984741211,3542,229.899993896484,106.400001525879,755,537,1
13.0900001525879,90.8000030517578,43.7999992370605,1.00199997425079,75.4000015258789,4079,252.399993896484,106.099998474121,757,541,1
13.0600004196167,90.9000015258789,43.7999992370605,1.00899994373322,77.0999984741211,4245,248.5,106,759,544,1
13.1700000762939,90.9000015258789,43.7999992370605,1.04100000858307,71.1999969482422,4555,258.299987792969,106.099998474121,761,547,1
13.1800003051758,90.9000015258789,43.7999992370605,1.00699996948242,72,4516,269,106,762,550,1
13.039999961853,91,43.7999992370605,1.04100000858307,61.2999992370605,4650,275.799987792969,106,762,550,1
13.0100002288818,91,43.9000015258789,0.925000011920929,49.7999992370605,4717,276.799987792969,106.5,764,553,1
13.0900001525879,91,43.7999992370605,0.898000001907349,53.7000007629395,4780,272.899993896484,106.5,766,556,1
13.1700000762939,91,43.7999992370605,1,55.5,4850,276.799987792969,106.099998474121,767,559,1
